"PAG","Precision","Center_x_coordinate","Center_y_coordinate","Canton","Municipality","Elevation","Richness_method_corr_HP","Simpson_HP","PD_HP","FD_HP","FD_sla_HP","FD_seed_mass_HP","FD_height_HP","T_HP","N_HP","R_HP","F_HP","L_HP","MV_HP","EM_HP","Cover_Poaceae_HP","Cover_Forb_HP","Cover_Cyperaceae_Juncaceae_HP","sla_HP","height_log10_HP","seed_mass_log10_HP","CSR_Stress_tolerance_HP","CSR_Disturbance_tolerance_HP","CSR_Competitive_ability_HP","Therophyte_prop_HP","Geophyte_prop_HP","Hemicryptophyte_prop_HP","Herbaceous_chamaephyte_prop_HP","Richness_method_corr_RP","Simpson_RP","PD_RP","FD_RP","FD_sla_RP","FD_seed_mass_RP","FD_height_RP","T_RP","N_RP","R_RP","F_RP","L_RP","MV_RP","EM_RP","Cover_Poaceae_RP","Cover_Forb_RP","Cover_Cyperaceae_Juncaceae_RP","sla_RP","height_log10_RP","seed_mass_log10_RP","CSR_Stress_tolerance_RP","CSR_Disturbance_tolerance_RP","CSR_Competitive_ability_RP","Therophyte_prop_RP","Geophyte_prop_RP","Hemicryptophyte_prop_RP","Herbaceous_chamaephyte_prop_RP","Distance_RP_RP","Distance_HP_RP","dSpecies_richness","dSimpson","dPD","dFD","dFD_sla","dFD_seed_mass","dFD_heigh","dTemprature","dNutrient","dUrbanization","dMoving_tolerance","dReaction","dMoisture","dLight","dCover_forb","dCover_Poaceae","dCover_Cyp_Junc","dTherophyte","dGeophyte","dHemicryptophyte","dHerbaceous_chamaephyte","dsla","dplant_heigt","dseed_mass","dCSR_Competitive_ability","dCSR_Stress_tolerance","dCSR_Disturbance_tolerance"
68,446.2351103,7.704278016,47.27225606,"BE","Niederbipp",456.74,30,0.906035573,0.216642309,0.091824994,0.086712242,0.088010716,0.100752026,3.365033992,3.390434934,3.341822601,2.793670114,3.622780038,3.561096011,3.142694769,55.45775731,44.54224269,0,26.18194869,-0.36351366,0.04500013,0.318792383,0.295267371,0.385940247,6.853169283,0,82.45785802,9.830002212,10.9,0.760708506,0.159721383,0.068845846,0.059505976,0.060639668,0.086391894,3.432756479,3.544408317,3.244289864,3.041518247,3.629283268,3.650224409,3.009564333,69.41768358,30.58231642,0,25.02622818,-0.38002089,-0.090381114,0.28909584,0.319179894,0.391724266,1.299354681,9.62962963,87.56638606,1.50462963,0.857047283,0.864182426,-19.1,-0.145327067,-0.056920927,-0.022979148,-0.027206265,-0.027371048,-0.014360131,0.067722488,0.153973384,-0.133130435,0.089128398,-0.097532737,0.247848133,0.00650323,-13.95992627,13.95992627,0,-5.553814602,9.62962963,5.108528038,-8.325372583,-1.155720505,-0.01650723,-0.135381244,0.005784019,-0.029696543,0.023912524
73,272.5600959,7.858503267,46.81779554,"BE","Schangnau",896.74,24,0.931052088,0.253768097,0.083626764,0.084127725,0.081476261,0.085276306,3.124699133,3.384855791,3.118025686,3.180163172,3.673107211,3.721720983,2.915496849,40.67318787,55.79091451,3.535897616,26.6270012,-0.555838483,-0.207934562,0.312884847,0.327666711,0.359448442,7.581808349,0.883307362,83.15398769,7.497589237,10.4,0.726296604,0.065940771,0.07392348,0.073994951,0.081363101,0.066412389,3.4589057,3.001742485,2.786091644,2.915496833,3.652089866,3.717927853,2.740133279,92.37840918,7.621590818,0,26.60561162,-0.571213002,-0.318896712,0.255318452,0.315459005,0.429222543,3.461576501,2.964133979,92.45916738,1.115122144,0.803093089,0.878307399,-13.6,-0.204755484,-0.187827326,-0.009703284,-0.010132774,-0.000113161,-0.018863917,0.334206567,-0.383113306,-0.17536357,-0.00379313,-0.331934042,-0.264666338,-0.021017345,-48.16932369,51.70522131,-3.535897616,-4.120231848,2.080826617,9.305179686,-6.382467093,-0.021389584,-0.015374519,-0.11096215,0.0697741,-0.057566394,-0.012207706
74,159.0863803,7.881932096,46.81648294,"BE","Schangnau",926.74,20,0.859899413,0.258025024,0.069127103,0.08359812,0.069064775,0.054718414,3.078053337,3.760070077,3.210805564,3.249088982,3.642390406,3.901368394,3.173256195,16.84967182,83.15032818,0,28.33510719,-0.548550737,-0.224059631,0.277646641,0.37282479,0.349528569,4.055044955,1.035008004,78.02160879,15.85333025,14.9,0.758676212,0.192063392,0.066802956,0.077189016,0.067505949,0.055713902,3.158462876,3.250740205,2.998935148,3.16740803,3.669859333,3.515115272,2.887071716,56.97424001,41.51723683,1.508523156,24.86235723,-0.475042843,-0.219047707,0.305840616,0.236872973,0.457286411,1.935680766,0.08294992,94.53952936,3.441839956,0.851489173,0.836213011,-5.1,-0.101223201,-0.065961632,-0.002324147,-0.006409104,-0.001558826,0.000995488,0.080409538,-0.509329872,-0.286184479,-0.386253122,-0.211870416,-0.081680952,0.027468927,-41.63309135,40.12456819,1.508523156,-2.119364189,-0.952058084,16.51792057,-12.4114903,-3.472749968,0.073507895,0.005011924,0.107757842,0.028193975,-0.135951817
75,339.2124024,7.712621695,46.76152577,"BE","Teuffenthal",1036.74,21,0.813865452,0.225644882,0.070515953,0.079272324,0.053477922,0.078797613,3.257720357,3.237710268,3.001009257,3.120854662,3.220761802,3.802835926,2.788595275,54.46297393,45.53702607,0,23.67112694,-0.472775087,-0.12191886,0.305231957,0.28790544,0.406862603,2.283467091,2.975268798,90.33097266,4.410291449,11.3,0.671139965,0.151649555,0.053619609,0.059651323,0.051316704,0.049890801,3.230205911,3.418692141,3.01387372,3.223643488,3.611589761,3.72641749,2.75797463,72.07008005,25.44018156,2.489738394,23.24390919,-0.485898796,-0.105089722,0.289484365,0.312961822,0.397553813,0,1.505728314,96.97729618,1.516975509,0.877630576,0.792423659,-9.7,-0.142725488,-0.073995327,-0.016896344,-0.019621001,-0.002161218,-0.028906813,-0.027514446,0.180981873,-0.030620645,-0.076418436,0.012864463,0.102788826,0.39082796,-20.09684451,17.60710611,2.489738394,-2.283467091,-1.469540484,6.646323515,-2.89331594,-0.427217757,-0.013123709,0.016829138,-0.00930879,-0.015747592,0.025056382
76,348.7306607,7.720099831,46.77650919,"BE","Teuffenthal",956.74,18.5,0.809656487,0.223014132,0.058685643,0.074628794,0.046724467,0.054703668,3.335844958,3.672099245,3.094744426,3.213841054,3.804350663,3.799154154,3.043355784,46.87101227,53.12898773,0,27.01185747,-0.446966428,-0.098334945,0.280973108,0.256870664,0.462156228,8.989964716,0,83.5681779,7.441857379,10.3,0.728782764,0.175473126,0.062554531,0.066740537,0.053448095,0.067474961,3.360707453,3.61645723,2.994005317,3.003757274,3.794886428,3.887564268,3.039732468,64.94819286,35.05180714,0,25.26389193,-0.537739272,-0.050081507,0.246801282,0.321303446,0.431895272,0,0.877619425,90.78204048,7.953343186,0.73496393,0.851610293,-8.2,-0.080873723,-0.047541007,0.003868888,-0.007888257,0.006723628,0.012771293,0.024862496,-0.055642016,-0.003623316,0.088410115,-0.100739109,-0.21008378,-0.009464235,-18.07718059,18.07718059,0,-8.989964716,0.877619425,7.213862581,0.511485806,-1.747965539,-0.090772843,0.048253437,-0.030260956,-0.034171826,0.064432782
78,396.0103897,7.704832395,46.75784144,"BE","Teuffenthal",1076.74,24,0.920381453,0.25264507,0.085982748,0.106445117,0.100733674,0.050769451,3.130069317,3.238027596,3.022990514,3.215179223,3.429887406,3.521832718,2.688823945,42.60476641,57.39523359,0,27.81333821,-0.490182245,-0.167465434,0.326921881,0.27365593,0.399422189,7.3063411,0,86.87633255,5.81732635,8.5,0.73172306,0.161648777,0.053353708,0.087081617,0.044970863,0.028008644,3.203141891,3.477936212,2.961129944,3.217850913,3.911062925,3.86624643,3.040552087,68.47470317,31.52529683,0,24.03667339,-0.458083832,-0.279572356,0.324009055,0.22790233,0.448088615,1.554345668,0,91.62397206,6.821682277,0.518538941,0.814275226,-15.5,-0.188658392,-0.090996293,-0.032629039,-0.0193635,-0.055762811,-0.022760807,0.073072574,0.239908615,0.351728143,0.344413712,-0.06186057,0.002671691,0.481175518,-25.86993676,25.86993676,0,-5.751995432,0,4.747639506,1.004355926,-3.776664821,0.032098413,-0.112106922,0.048666426,-0.002912826,-0.0457536
79,586.9513955,7.71338212,46.7701929,"BE","Teuffenthal",984.74,20,0.903522953,0.247670086,0.073376063,0.081393705,0.070682212,0.068052273,3.408063811,3.760769883,3.027365901,3.080462693,3.727075977,3.871644016,2.823169769,42.34829355,57.65170645,0,25.33908749,-0.357879348,-0.017284082,0.297620529,0.239626092,0.462753379,1.176730272,0,97.41353174,1.40973799,13.1,0.820006976,0.192185756,0.057330753,0.077592079,0.046871967,0.047528212,3.401098936,3.599973309,3.04309877,3.19226421,3.800572708,3.862617309,2.979922619,59.35109722,39.23297357,1.415929204,25.27384239,-0.462397804,-0.086556779,0.296911064,0.279250499,0.423838438,6.240486485,1.327433628,87.61639032,4.815689565,0.801523145,0.748911043,-6.9,-0.083515978,-0.05548433,-0.01604531,-0.003801626,-0.023810245,-0.02052406,-0.006964876,-0.160796574,0.156752851,-0.009026707,0.015732869,0.111801517,0.073496731,-18.41873287,17.00280367,1.415929204,5.063756213,1.327433628,-9.797141415,3.405951574,-0.065245103,-0.104518457,-0.069272697,-0.038914941,-0.000709466,0.039624407
80,275.1079065,7.735680787,46.79933324,"BE","Unterlangenegg",941.74,6.5,0.634105934,0.189942227,0.086320534,0.067474314,0.115682724,0.075804564,2.730421244,1.320329815,1.161913471,4.165667748,3.849446619,1.399625528,1.925351702,8.075893103,36.16872872,55.75537818,15.87398333,-0.480984934,0.032451301,0.680728085,0.032035552,0.287236362,0,59.49980197,20.01287374,0,10.9,0.755198432,0.208753782,0.067614354,0.082815631,0.073884701,0.044264046,3.190313384,3.482815636,3.059267283,3.423710786,3.714692537,3.817581996,3.069485546,57.48328255,36.42380046,6.092916984,24.26640828,-0.484056832,-0.22695838,0.250016165,0.346852392,0.403131443,3.621348216,8.530083778,82.86666524,4.981902768,0.680423868,0.998348286,4.4,0.121092498,0.018811555,-0.01870618,0.015341317,-0.041798023,-0.031540518,0.45989214,2.162485821,1.144133844,2.417956468,1.897353811,-0.741956961,-0.134754082,0.255071745,49.40738945,-49.66246119,3.621348216,-50.9697182,62.8537915,4.981902768,8.392424944,-0.003071897,-0.259409682,0.115895081,-0.43071192,0.31481684
82,544.0846551,7.569600387,47.12363934,"BE","Utzenstorf",481.74,14,0.813071663,0.224097556,0.054608988,0.063028586,0.052828605,0.047969773,3.698239955,3.697102678,3.232989522,2.809100234,3.964216538,3.794820104,2.958156985,47.01325789,52.98674211,0,27.16437071,-0.399327733,-0.02656963,0.31154454,0.2967771,0.39167836,3.233295561,0,93.61072531,3.155979128,13.15,0.782235868,0.206637768,0.070310552,0.083088043,0.070168715,0.057674898,3.26801166,3.319077134,3.135988117,2.987092268,3.745356785,3.567103141,2.909803219,53.39459416,45.70784929,0.897556553,26.15855721,-0.415688437,0.053866954,0.316812575,0.295031774,0.388155651,10.1185269,2.612729397,86.4429573,0.825786403,0.903934499,0.875312749,-0.85,-0.030835795,-0.017459787,0.015701564,0.020059457,0.017340109,0.009705125,-0.430228296,-0.378025544,-0.048353766,-0.227716963,-0.097001405,0.177992034,-0.218859753,-7.27889282,6.381336267,0.897556553,6.885231335,2.612729397,-7.167768007,-2.330192725,-1.0058135,-0.016360704,0.080436583,-0.003522709,0.005268035,-0.001745326
83,666.9420492,7.57034077,47.13137983,"BE","Utzenstorf",481.74,13,0.817048149,0.165751981,0.038733632,0.0514341,0.040230581,0.024536214,3.540499596,3.719050822,3.010350099,3.001907116,3.987315635,3.704354783,3.061923681,70.24814948,29.75185052,0,24.42782088,-0.376922617,-0.165528971,0.333333333,0.271086524,0.395580143,1.131995251,0,94.72328174,4.144723012,8.9,0.687318275,0.134478809,0.062211415,0.053114146,0.065981802,0.067538297,3.415461935,3.664345276,3.08395055,3.035675621,3.814219056,3.978720825,3.290744134,72.12919555,27.87080445,0,26.84887565,-0.544934334,-0.10091424,0.198259562,0.339874824,0.461865614,0.112612613,0,91.32509218,8.562295212,0.695552787,0.881374143,-4.1,-0.129729874,-0.031273172,0.023477783,0.001680046,0.025751221,0.043002083,-0.125037661,-0.054705546,0.228820453,0.274366042,0.073600451,0.033768505,-0.173096579,-1.881046062,1.881046062,0,-1.019382638,0,-3.398189561,4.417572199,2.421054769,-0.168011717,0.064614731,0.066285471,-0.135073771,0.0687883
84,472.0029135,7.568587125,47.11770526,"BE","Utzenstorf",481.74,9,0.68999872,0.104279829,0.02883783,0.032938157,0.028128072,0.02544726,3.69612086,3.585750423,3.052696573,2.977133376,3.973780529,3.945760895,2.966599713,84.79381754,15.20618246,0,25.71430316,-0.385684327,-0.127654829,0.333333333,0.326285262,0.340381405,0,0,98.51411453,1.485885474,12.9,0.782962601,0.12029091,0.071528868,0.075022383,0.073464121,0.0661001,3.307773315,3.721545924,3.072034101,3.016145235,3.928844875,3.858652186,3.164784976,82.1851449,17.8148551,0,25.38892309,-0.594114421,-0.157466015,0.1807281,0.395065356,0.424206544,17.05570507,1.98019802,78.74191256,2.222184354,0.478230477,0.88845489,3.9,0.092963881,0.016011081,0.042691038,0.042084226,0.045336049,0.04065284,-0.388347545,0.135795501,0.198185263,-0.087108709,0.019337528,0.039011858,-0.044935654,2.60867264,-2.60867264,0,17.05570507,1.98019802,-19.77220197,0.736298879,-0.325380078,-0.208430094,-0.029811186,0.083825139,-0.152605234,0.068780094
85,536.9877108,7.569124666,47.12245,"BE","Utzenstorf",481.74,16,0.90442939,0.174289269,0.067149827,0.087326818,0.063396934,0.050725729,3.379789352,3.476759707,3.149103911,3.056489732,3.788526877,3.770148421,2.963099845,69.70166225,30.29833775,0,26.67756445,-0.446377469,-0.195112672,0.318237023,0.338193527,0.34356945,0,0,99.2695068,0.730493201,10.15,0.653078726,0.145601555,0.058874394,0.075920216,0.04209009,0.058612876,3.232608548,3.466747211,3.053215809,3.006090278,3.80212526,3.793825165,3.268294858,60.3588407,39.6411593,0,27.02223976,-0.439701607,-0.19226189,0.277988942,0.341541503,0.380469555,0.348837209,0,88.25788211,11.39328068,0.876882089,0.811042208,-5.85,-0.251350664,-0.028687714,-0.008275433,-0.011406602,-0.021306844,0.007887148,-0.147180804,-0.010012496,0.305195012,0.023676744,-0.095888101,-0.050399454,0.013598383,9.342821544,-9.342821544,0,0.348837209,0,-11.01162468,10.66278748,0.344675311,0.006675863,0.002850782,0.036900105,-0.040248081,0.003347976
86,225.6614465,7.555281887,47.12501022,"BE","Utzenstorf",481.74,17.5,0.851979115,0.180056977,0.047830829,0.0415337,0.045141254,0.056817535,3.489888989,3.607701487,3.093704141,3.103423114,3.959834217,3.911124188,3.050618514,60.05822533,39.94177467,0,25.58203518,-0.514763381,0.020662526,0.247306141,0.310152292,0.442541567,11.40578365,0,85.81953982,2.774676532,11.4,0.795667386,0.141820266,0.075762892,0.089694425,0.075827125,0.061767125,3.440955661,3.685678468,3.187548662,3.086628606,3.680314554,3.832295818,3.102348105,74.39977097,24.47663352,1.123595506,26.47288772,-0.465725429,-0.124565001,0.266070083,0.332185056,0.401744861,3.484811492,0.561797753,87.40034577,6.205102229,0.663247373,0.755397125,-6.1,-0.056311729,-0.038236711,0.027932062,0.048160725,0.030685872,0.00494959,-0.048933328,0.077976981,0.051729591,-0.07882837,0.093844522,-0.016794508,-0.279519663,-15.46514115,14.34154565,1.123595506,-7.920972161,0.561797753,1.580805957,3.430425697,0.890852536,0.049037952,-0.145227527,-0.040796706,0.018763942,0.022032764
89,2369.193841,7.564415011,47.11461095,"BE","Utzenstorf",481.74,18,0.879693899,0.197211574,0.083133394,0.071061561,0.08307757,0.09526105,3.558021599,3.637648219,3.185788936,3.042928858,3.569681686,3.79584304,3.078737875,61.55623292,38.44376708,0,28.02547959,-0.398414692,-0.111013447,0.248370466,0.350140628,0.401488905,7.089438308,0,90.51466098,2.395900711,11.47142857,0.746340363,0.152924626,0.069056684,0.077879153,0.0672627,0.062028198,3.331847298,3.562461062,3.108434412,3.032448414,3.794433247,3.782063541,3.130563692,67.81144926,31.80356939,0.384981345,26.46387047,-0.488821153,-0.093309613,0.249989434,0.337247901,0.412762665,5.927713005,0.981852413,86.83398516,5.809222232,0.799455102,0.80477447,-6.528571429,-0.133353536,-0.044286948,-0.01407671,0.006817592,-0.01581487,-0.033232851,-0.2261743,-0.075187157,0.051825817,-0.013779498,-0.077354524,-0.010480443,0.224751561,-6.640197684,6.255216339,0.384981345,-1.161725303,0.981852413,-3.680675822,3.41332152,-1.561609117,-0.090406461,0.017703834,0.01127376,0.001618968,-0.012892728
90,610.485699,7.653256667,47.24224805,"BE","Wiedlisbach",418.74,23,0.829556383,0.185837124,0.072748405,0.07707185,0.07701013,0.064163235,3.649890819,3.054852071,3.429541854,2.628132675,3.771526465,3.373142989,2.654055532,65.56048343,34.27626457,0.163251994,22.52556341,-0.320276598,0.22368668,0.325097464,0.221833069,0.453069467,1.54532084,0.52781255,97.2971583,0.62970831,6.9,0.634710919,0.175473154,0.05477462,0.058009438,0.048898802,0.057415619,3.515963028,3.889585146,3.063270486,3.104469267,3.869658407,4.011647829,3.213950131,59.69768375,40.30231625,0,27.65126261,-0.638925689,0.003356123,0.18206448,0.357369706,0.460565814,4.903581267,0,89.18218961,5.914229126,0.815913499,0.900092339,-16.1,-0.194845464,-0.010363971,-0.017973785,-0.019062412,-0.028111328,-0.006747616,-0.133927792,0.834733076,0.559894599,0.638504841,-0.366271368,0.476336592,0.098131942,6.026051675,-5.862799681,-0.163251994,3.358260427,-0.52781255,-8.114968693,5.284520816,5.125699207,-0.318649091,-0.220330557,0.007496347,-0.143032985,0.135536637
93,385.0700642,7.844486975,47.41357195,"BL","Buckten",474.74,22,0.917227317,0.257086275,0.087836349,0.086181312,0.086983606,0.09034413,3.330649891,3.665389882,3.104235817,3.040711647,3.414724279,3.71805553,2.935661463,34.90390732,65.09609268,0,25.86325788,-0.393433285,0.048896283,0.254390721,0.317167345,0.428441934,0,0.250868351,98.50075062,1.248381032,9.233333333,0.507604342,0.155583231,0.038405922,0.04229957,0.040523165,0.03239503,3.144138719,4.008912301,3.07181899,3.404455985,3.267065831,3.912380952,2.953930496,11.72595887,88.27404113,0,26.43289615,-0.621541687,0.178067336,0.087789295,0.559135738,0.353074967,4.816899388,1.868460389,92.43894698,0.726216412,0.443888998,0.852409262,-12.76666667,-0.409622975,-0.101503043,-0.049430428,-0.043881742,-0.04646044,-0.0579491,-0.186511172,0.343522419,0.018269033,0.194325422,-0.032416827,0.363744338,-0.147658448,23.17794845,-23.17794845,0,4.816899388,1.617592038,-6.061803637,-0.522164619,0.569638277,-0.228108403,0.129171053,-0.075366966,-0.166601426,0.241968392
94,273.0518544,7.763560989,47.41647269,"BL","Hölstein",441.74,23,0.90536029,0.25792893,0.076806094,0.062813877,0.076359304,0.091245102,3.444776092,2.472036524,3.628487922,2.893412333,3.857057094,2.736326493,2.473590922,25.5376469,57.52111448,16.94123862,20.45661516,-0.522834368,0.211242409,0.433166612,0.194681083,0.372152305,1.877753123,10.47893337,87.06976327,0.573550235,14.65,0.812302649,0.16516164,0.07592361,0.063091339,0.10207832,0.062601171,3.202394689,3.805297569,3.56170341,3.327880473,3.414225652,3.809848099,3.043942823,67.19493002,32.80506998,0,28.81501594,-0.445372566,-0.372341021,0.281838332,0.343726263,0.374435405,2.908147339,2.010658915,92.79846912,1.863261537,0.611586936,0.987414309,-8.35,-0.09305764,-0.09276729,-0.000882485,0.000277462,0.025719016,-0.028643931,-0.242381403,1.333261045,0.570351901,1.073521606,-0.066784511,0.43446814,-0.442831442,-24.7160445,41.65728312,-16.94123862,1.030394215,-8.468274453,5.728705849,1.289711302,8.358400779,0.077461802,-0.58358343,0.0022831,-0.151328279,0.14904518
95,472.5086224,7.763196955,47.43902669,"BL","Hölstein",396.74,28,0.898497816,0.373182967,0.0900001,0.09715194,0.080000529,0.082866449,3.132331468,2.627540815,3.380945949,3.603487468,3.756664918,2.80910016,2.496025229,10.97240254,58.53067739,30.49692006,21.74837688,-0.638350177,0.033787557,0.439717127,0.197970372,0.362312502,2.933704652,26.44894977,70.25659053,0.360755045,16.9,0.811548416,0.217086911,0.073539432,0.101282613,0.057950265,0.061385419,3.391449284,3.341566789,3.307940032,3.126001255,3.366071943,3.299530383,2.636209431,45.62291894,52.2545009,2.122580153,26.77991789,-0.396778039,0.152041717,0.289545039,0.269864311,0.44059065,5.841121495,19.15255216,74.95815387,0.048172477,0.86880651,0.908144028,-11.1,-0.0869494,-0.156096056,-0.016460667,0.004130674,-0.022050263,-0.02148103,0.259117816,0.714025974,0.140184201,0.490430222,-0.073005917,-0.477486212,-0.390592975,-6.27617649,34.6505164,-28.37433991,2.907416843,-7.296397614,4.701563339,-0.312582568,5.031541018,0.241572138,0.11825416,0.078278148,-0.150172088,0.071893939
96,1216.521988,7.764672763,47.43281783,"BL","Hölstein",382.74,23.33333333,0.899045896,0.252031191,0.078850441,0.090675456,0.065358745,0.078578428,3.216987959,2.533445077,3.266269481,3.515632828,3.627723022,2.77425405,2.40889718,15.5317494,53.76596614,30.70228446,20.48022655,-0.588064427,0.003634838,0.453938056,0.199239816,0.346822128,6.444045245,21.30029552,72.10810785,0.14755139,18.18571429,0.83052496,0.221067552,0.076640965,0.103355471,0.057170294,0.068328825,3.413098369,3.346737004,3.268001595,3.124218012,3.408177663,3.407376774,2.701802131,48.77425732,45.4045448,5.821197876,25.82727431,-0.398434725,0.093738377,0.292292877,0.273442917,0.434264206,4.518855689,16.02500888,78.66833842,0.787797006,0.800223688,0.878043976,-5.147619048,-0.068520936,-0.030963639,-0.002209476,0.012680014,-0.00818845,-0.010249603,0.19611041,0.813291927,0.292904951,0.633122724,0.001732113,-0.391414816,-0.219545359,-8.361421336,33.24250792,-24.88108658,-1.925189555,-5.275286634,6.560230573,0.640245616,5.34704776,0.189629702,0.090103539,0.087442078,-0.161645179,0.074203101
99,437.8321867,7.776633427,47.41606154,"BL","Hölstein",446.74,21,0.864722047,0.239502126,0.074746455,0.051037649,0.081037994,0.092163722,3.501835058,2.367034534,3.637774498,2.27063063,3.84922816,2.672172482,2.490989147,38.66460373,38.82847057,22.5069257,19.52909906,-0.56866823,0.271527287,0.400880606,0.127806645,0.471312749,0.423270353,5.284325467,85.74189718,8.550507,9.65,0.741176253,0.116159896,0.059498275,0.085016218,0.04237532,0.051103288,3.638726135,3.859103652,3.322409284,3.321483199,3.778698993,3.937748189,2.667916673,80.40016944,18.89889598,0.700934579,23.84060818,-0.388700921,0.031612053,0.213336125,0.330761967,0.455901908,1.986754967,0.54341106,96.98953812,0.480295857,0.629144878,0.974340926,-11.35,-0.123545794,-0.12334223,-0.01524818,0.033978569,-0.038662674,-0.041060434,0.136891077,1.492069118,0.176927525,1.265575707,-0.315365215,1.050852569,-0.070529167,-19.9295746,41.73556571,-21.80599112,1.563484614,-4.740914407,11.24764094,-8.070211143,4.311509127,0.179967308,-0.239915235,-0.015410841,-0.187544481,0.202955322
