pag,time,precision,species_richness,phylogenetic_diversity,functional_diversity,funct_div_spec_leaf_area,funct_div_seed_mass,funct_div_height,temperature,nutrient,reaction,moisture,light,moving_tolerance,urbanization,cover_poaceae,cover_forb,cover_cyp_junc,csr_stress_tolerance,csr_disturbance_tolerance,csr_competitive_ability,design_weight,X,Y
193,2,238.475646,4,0.097219053,0.049890472,0.024246453,0.065201271,0.060223691,2.672629568,2.337178815,1.444626071,2.81534793,2.337178815,1.465856332,1.892552744,81.39302112,7.862253278,10.7447256,0.548446935,0.056196469,0.395356596,1,2765338.29407296,1194282.38810059
195,2,144.0957265,2,0.003238094,0.002026056,0.003668911,0.001238721,0.001170534,2.495197149,3.990394298,3,3.5,4.995197149,4.995197149,1.995197149,99.51971492,0.480285078,0,0.334934284,0.331732383,0.333333333,1,2764608.47958185,1193846.226055
196,2,142.2838956,30,0.291397272,0.08481247,0.097242334,0.068182253,0.088357719,2.126784686,2.470443181,2.924214418,2.991157441,3.894508947,2.536128891,2.032967568,28.06136464,69.83867322,2.099962137,0.51887814,0.078488381,0.402633479,1,2764607.47073571,1193843.53031325
199,2,248.040876,31,0.283800799,0.094979492,0.09023457,0.112518675,0.082185231,3.144420242,2.1477251489999998,3.689280437,2.376451907,3.775676037,2.642149038,2.274441209,17.39038628,77.07132332,5.538290402,0.372291602,0.216571438,0.41113696,1,2762688.10309826,1195951.10167039
204,2,241.871905,30,0.298766132,0.094337954,0.089136613,0.088686967,0.104861738,2.202428451,2.585508321,3.216984975,3.200703655,3.760066154,2.678482864,2.012312531,19.712579,76.85897383,3.428447175,0.453712379,0.116497731,0.42978989,1,2764979.01576254,1193803.38714531
211,2,181.9053649,24,0.262822439,0.088276701,0.104971503,0.069845955,0.089538634,2.100108642,2.399850335,2.680501314,2.915555159,3.874664885,2.458428345,2.116316822,29.9068982,64.56585776,5.52724404,0.482438245,0.115495117,0.402066639,1,2764588.91091212,1193657.31291765
215,2,91.35052558,28.5,0.273856512,0.094527357,0.119758768,0.077212248,0.085917495,2.321725018,2.346920022,2.888049485,2.827952017,3.877781283,2.485500726,2.16364193,26.82287046,67.55863823,5.618491313,0.478570561,0.15182988,0.369599559,1,2764204.70766811,1194145.13279951
217,2,375.7059486,20,0.268709062,0.102564885,0.075805896,0.091884961,0.140003797,1.716255492,2.595613513,2.315508026,3.359310624,4.100680372,2.378237719,1.626582636,30.71156419,66.34372713,2.944708675,0.477688002,0.067487253,0.454824744,1,2764421.41352605,1193252.04958203
218,2,343.4429349,28.5,0.320433669,0.109629261,0.090015673,0.134978136,0.105663032,1.772077371,2.293330125,2.676208364,3.088858395,3.761471861,2.519270375,1.78685914,15.49153366,76.15613636,8.352329974,0.482828192,0.072425283,0.444746525,1,2764414.29283217,1193108.91063747
219,2,189.0474407,20.5,0.274042566,0.079343829,0.092255472,0.050896331,0.093358393,2.095634877,2.294424937,2.566411972,2.732729897,3.863603574,2.365410746,2.111672419,29.46926382,66.81557372,3.71516246,0.540349897,0.075823069,0.383827034,1,2764260.19135436,1194201.32755416
220,2,314.613083,24,0.248410047,0.076338429,0.072990361,0.062329437,0.093695489,1.913544836,2.447107097,2.773685904,2.803284387,3.902724463,2.479511916,1.944639049,17.0377805,82.9622195,0,0.481308927,0.110834971,0.407856102,1,2764656.095134,1193418.95304788
223,2,537.3156462,26,0.253382607,0.082352442,0.066003999,0.082251607,0.097080232,1.845819223,2.235023877,2.521151079,3.06126705,3.762485611,2.57271448,1.908397815,14.0479977,84.87340471,1.078597593,0.468495268,0.143695017,0.387809715,1,2764667.75679986,1193100.58697072
224,2,68.1003299,25,0.246922545,0.102506301,0.15391627,0.063156436,0.090446198,2.344987548,2.306883723,2.381875472,2.845758712,3.898942072,2.68573278,2.546330419,44.31648281,55.14703381,0.536483379,0.474353599,0.140757525,0.384888876,1,2764551.43236792,1193946.07805563
225,2,146.2027406,26,0.252395105,0.089530847,0.128077871,0.063823766,0.076690905,2.365755039,2.322179428,2.434104871,2.866718966,3.847663774,2.447981113,2.366260926,41.34224517,55.90393862,2.753816204,0.468433987,0.135826307,0.395739706,1,2764626.66618638,1193870.02010625
226,2,144.4908041,4,0.160253131,0.087467792,0.165417743,0.05107937,0.063109778,2.267407451,4.670457915,3,3.424625756,3.730080002,3.316957799,2.185129339,13.18284602,86.81715398,0,0.024068791,0.171557141,0.804374068,1,2764622.05125836,1193876.11863322
227,2,143.6757297,27,0.261644242,0.093141273,0.100827339,0.06804252,0.103886641,2.335238714,2.645357184,3.51861904,3.024426397,3.883366961,2.529614986,2.027709956,14.2444762,48.32171661,37.43380719,0.403889763,0.126061472,0.470048765,1,2764610.02465329,1193844.87178476
228,2,549.1961,8,0.095802833,0.049046116,0.059112196,0.045315864,0.042710289,2.380436192,1.784554626,2.173817337,4.494290231,4.051539408,1.47616537,1.703952827,1.644509107,11.75253202,86.60295887,0.643884626,0.021414371,0.334701003,1,2764482.51798736,1193544.2721101
229,2,421.8060821,3,0.130321834,0.041132466,0.096508159,0.014289585,0.012599652,2.873015174,3.471857549,2.735928775,3.3304577,4.066386474,3.943715099,2.471857549,73.59287747,19.7684751,6.638647424,0.176047484,0.490619183,0.333333333,1,2765997.12911153,1194190.38213669
231,2,373.9491667,15.33333333,0.176354237,0.066888661,0.081003749,0.046570245,0.071838649,2.264835323,3.10074845,2.483448832,3.260690145,3.831916294,2.658414311,2.222864979,38.11543112,56.44759522,5.436973663,0.344876502,0.065641446,0.589482052,1,2764890.13831047,1194258.7041925
232,2,271.4110511,24,0.300439749,0.089116038,0.080642232,0.082186303,0.104724343,2.489454876,2.522770346,3.399970186,3.058523963,3.711357347,2.57904693,2.087569481,19.66792587,77.57158539,2.760488736,0.461063977,0.102370627,0.436565396,1,2765298.91474264,1194343.35743526
233,2,336.885091,12.5,0.295186743,0.065812101,0.069371433,0.063394442,0.058741749,2.343377779,2.891933487,3.442329147,3.575407389,3.4520149,3.225017982,2.023025658,34.24544121,41.83912367,23.91543512,0.372951634,0.064522516,0.56252585,1,2764820.90229218,1194406.74468134
237,2,323.307906,6,0.081750073,0.040645647,0.074529192,0.02626654,0.021141208,2.053701235,4.876109108,3,3.489193644,3.942497961,3.116917069,2.075273915,1.96903292,98.03096708,0,0.02785067,0.048280876,0.923868454,1,2764828.29392988,1194428.52467467
238,2,703.1258776,21,0.272426221,0.09688829,0.107203926,0.070222936,0.111143498,2.401419949,2.498214307,2.615246009,3.198081409,3.738847704,2.829479361,2.230255194,46.0116324,45.96748056,8.020887039,0.446517106,0.125198108,0.428284785,1,2764792.24538432,1194378.04711637
240,2,283.9703313,21,0.306726105,0.101035079,0.109645745,0.094176747,0.09990715,1.990688437,2.486353515,3.783649572,3.400077248,3.762572593,2.418120644,1.5687184,21.82260584,60.89361754,17.28377663,0.499156736,0.052825253,0.448018011,1,2764419.70850362,1192997.11771461
242,2,90.36976591,23,0.261805263,0.081525966,0.069811396,0.069391005,0.105375496,1.653271798,2.48378813,2.591177611,3.017322848,3.985366855,2.443911647,1.724772889,18.15197344,78.70297958,3.145046975,0.516379539,0.053934303,0.429686158,1,2765203.57574326,1193630.53676872
243,2,264.6763378,33,0.277331089,0.079283329,0.081347244,0.078194617,0.07857215,2.015281531,2.456943193,3.495170063,2.784740698,3.997689214,2.508184452,1.968496599,6.831566223,85.32168262,7.846751161,0.392711055,0.190921335,0.416367609,1,2765548.46436068,1194195.59448109
244,2,290.5983297,25,0.255109666,0.11767379,0.115695058,0.153280353,0.084045957,1.974480058,2.383508798,2.770836086,3.305475708,3.595103821,2.231331793,1.962648229,2.608340856,91.71983403,5.671825109,0.383246492,0.153137738,0.46361577,1,2765724.87511226,1194722.32222036
245,2,248.3672255,26,0.278110348,0.086160153,0.079825682,0.09760494,0.082043546,1.920722056,2.678219491,3.751014817,3.232653414,3.838630922,2.609205859,1.818211189,20.87142481,64.59280031,14.53577488,0.406536104,0.104610174,0.488853721,1,2765638.43254527,1194121.17593214
246,2,246.1432897,10,0.225726328,0.06305163,0.075685744,0.050976327,0.062492818,2.347381643,2.118336842,3.754942842,2.069059809,4.090153077,2.092437969,1.979210495,41.30120378,36.47466422,22.224132,0.407413773,0.010923197,0.58166303,1,2765271.70713244,1194343.30907301
247,2,294.6547059,22,0.267400458,0.090659151,0.087502235,0.105392085,0.077084046,2.343584958,2.962239742,3.520800248,3.227941948,3.776710293,2.912549857,2.073285894,22.47196027,65.36297778,12.16506195,0.384988851,0.121487972,0.493523177,1,2765471.25188736,1194227.08262632
249,2,238.475646,21.66666667,0.245040376,0.084298045,0.079255562,0.087773186,0.085463729,2.117739119,2.844937251,3.5717356,3.319447655,3.888039364,2.874037178,2.025451294,18.18351733,51.69942302,30.11705965,0.391037151,0.099986663,0.508976185,1,2765338.06509386,1194282.51966972
252,2,500.3300849,16,0.273981461,0.088990559,0.100081829,0.080520051,0.086369797,1.424940125,2.592071664,2.620846588,3.553586891,4.240750175,2.626832518,1.407267578,18.32908769,62.17917261,19.49173969,0.538337003,0.096488017,0.36517498,1,2767844.57222265,1194896.28317823
253,2,804.4460276,29,0.273710981,0.108016834,0.111228089,0.116394855,0.096658413,1.938571347,2.546947998,2.640697475,2.984567052,3.824229503,2.873548981,2.133900776,22.70982881,70.38440367,6.905767516,0.395546908,0.187827137,0.416625955,1,2694772.4192538,1166909.85146932
254,2,999.948054,27,0.289277637,0.114268227,0.139887699,0.123115303,0.080503765,2.276604691,2.115467685,2.295482968,2.792772448,3.632920191,2.490879225,2.323878078,33.78605119,64.99133656,1.222612253,0.476726138,0.131355107,0.391918755,1,2696977.33658488,1167790.83472078
256,2,1272.994436,18,0.246912295,0.086126276,0.095829198,0.076096798,0.086452831,3.107903052,3.079081331,3.101221946,2.902414439,3.77182706,3.590420196,2.825016936,37.57269118,56.8345265,5.592782313,0.336791295,0.292947494,0.370261211,1,2759514.97066005,1200349.81964381
258,2,45.7834623,13,0.212812885,0.095947016,0.094790825,0.098792509,0.094257715,3.257677013,3.730762218,3.280629453,3.030920821,3.60970627,4.037664519,2.993009574,57.19286915,42.80713085,0,0.195046718,0.43050258,0.374450702,1,2764859.12456539,1199605.74090633
259,2,482.8978358,24,0.258533487,0.088435813,0.080264914,0.105470308,0.079572217,3.353839049,3.122761905,3.173289674,3.021826195,3.799491713,3.208671591,2.798934677,9.595685889,89.57215101,0.832163102,0.32209575,0.282850449,0.395053801,1,2650319.90447383,1219745.42982423
260,2,501.8449514,13,0.147662827,0.086612615,0.080462197,0.086599076,0.092776571,2.93699914,2.019996233,2.414065003,3.695879434,4.086366398,1.994796794,2.171412084,69.76465013,6.759993444,23.47535642,0.4992661,0.177924059,0.322809841,1,2649671.79050551,1203795.10747456
261,2,341.2248663,7,0.228654686,0.080914285,0.105681765,0.071931342,0.065129747,3.165371638,2.758689443,2.433149903,2.804744212,3.747230941,2.405434814,2.601121121,9.829815668,90.17018433,0,0.374809427,0.291857239,0.333333333,1,2638773.81600262,1195597.91905616
265,2,434.2311351,9,0.175289458,0.059588112,0.076281794,0.067455554,0.035026989,3.788837913,2.236458011,2.568927295,3.466215848,3.24636556,2.246949898,2.046518793,14.73652605,23.29165422,61.97181973,0.333333333,0.044037838,0.622628828,1,2644084.88458372,1221613.70101936
267,2,331.7822597,12,0.207438162,0.058087929,0.07562055,0.069802194,0.028841044,3.005231925,3.832680392,3.389351337,3.228874985,3.457573538,3.900022277,3.189181602,55.65619662,44.34380338,0,0.320302704,0.346363962,0.333333333,1,2643417.75066126,1222417.3944454
268,2,980.6078356,29,0.260094274,0.095363522,0.099406704,0.105613574,0.08107029,2.726241931,2.056802743,2.645692169,3.122094244,3.736596372,2.406774518,2.221429523,36.68394071,46.92251809,16.3935412,0.476739751,0.184861043,0.338399206,1,2645559.78423267,1185667.96157152
269,2,401.5181412,22,0.251614887,0.067901888,0.082717243,0.060459987,0.060528434,3.250192832,3.275749988,3.087494081,2.985394423,3.613039549,3.657608652,2.815065253,22.48114137,77.51885863,0,0.317586057,0.340078462,0.342335482,1,2671556.60926892,1212010.56557996
270,2,331.8405956,22,0.250861698,0.070179058,0.090971443,0.060194922,0.05937081,3.146786089,3.20639748,3.132076007,2.990395747,3.709007388,3.597982135,2.877416729,12.51245814,87.48754186,0,0.333333333,0.327395045,0.339271621,1,2671492.79479141,1212136.81323227
271,2,254.3797726,13.75,0.234282173,0.082071854,0.075135138,0.095182636,0.075897786,3.193597803,3.784648587,3.30162323,3.272429926,3.479064976,3.847341929,2.990795556,46.4534611,53.5465389,0,0.238691032,0.329723646,0.431585322,1,2671421.75285556,1212066.76836858
274,2,415.9298633,12,0.238275518,0.083345138,0.077767955,0.081402981,0.090864479,3.183253099,3.667348791,3.460853249,3.202175794,3.655718118,3.773133675,3.017160859,47.10310724,52.89689276,0,0.307402678,0.359263989,0.333333333,1,2671140.88091763,1211314.71127625
282,2,428.1234563,11.66666667,0.205458294,0.07156806,0.071363707,0.072345951,0.070994523,3.082394557,3.662929398,3.271686638,3.155802251,3.5601015,3.943200951,2.927472645,48.77985153,51.22014847,0,0.268305074,0.355386341,0.376308585,1,2656910.91721225,1222610.38531022
285,2,534.7685678,23,0.25592833,0.080436186,0.077748094,0.086017862,0.077542602,3.062214592,3.394400998,3.133999594,3.131584709,3.707881246,3.639294385,2.994406762,39.05279334,60.94720666,0,0.276994885,0.314652437,0.408352678,1,2657488.7457411,1223018.21387912
286,2,435.8713941,13.75,0.23503499,0.067290944,0.070914958,0.080339107,0.050618767,3.212749893,3.65660008,3.251958813,3.19699439,3.595756263,3.84203759,3.136635185,48.34983394,51.65016606,0,0.271526338,0.363016433,0.365457229,1,2658216.78693189,1219433.39602373
290,2,656.0940133,11.5,0.221886478,0.064349032,0.04079849,0.063063379,0.086315403,3.002505583,2.321446362,3.482972717,3.730397638,3.811933626,2.247779011,2.203159337,44.58656008,18.81510334,36.59833659,0.54582469,0.104007146,0.350168164,1,2643934.60098088,1225087.9339887
291,2,825.5784315,9,0.08186815,0.069327663,0.05769001,0.092509131,0.057783847,3.402339791,2.176421766,2.724590228,3.595344882,3.425675197,3.576451841,2.332049235,89.49654197,8.754533267,1.74892476,0.333333333,0.327378286,0.33928838,1,2644585.20422754,1225716.12476844
294,2,267.4246313,23.66666667,0.366069413,0.081867579,0.097601238,0.049813734,0.083936086,3.177931738,3.023507433,3.483851205,3.583315125,3.623648664,2.788813904,2.363542129,14.15454971,57.87229982,27.97315047,0.391663525,0.151079001,0.457257474,1,2669212.87672292,1201895.48518485
297,2,230.4452601,16,0.23379068,0.073584845,0.070896518,0.067324767,0.08253325,3.055149845,3.124666366,3.145157085,3.065307269,3.547569874,3.758712662,2.74509055,41.83859029,48.56587038,9.595539333,0.285672015,0.346715883,0.367612102,1,2670400.28409782,1200477.88485489
298,2,961.9140703,11,0.188198165,0.085594641,0.076842739,0.084932761,0.095008422,3.103157314,2.339035305,3.814638548,4.193247377,3.819303654,2.040740857,2.174525284,17.22467253,24.67201097,58.1033165,0.617191843,0.015289228,0.367518929,1,2765683.53199439,1254924.26693205
299,2,665.7187508,5,0.180838965,0.036017917000000003,0.039084738,0.052714873,0.016254139,3.327589102,3.410305508,3.902434453,3.494433021,3.011133959,3.956784206,2.956784206,32.38739196,67.61260804,0,0.333333333,0.333333333,0.333333333,1,2719180.33410395,1231632.41744206
302,2,1406.162669,11.7,0.224726827,0.086346872,0.059824675,0.080039375,0.115059827,3.320495091,3.142856137,3.382527831,3.971958548,3.555165301,2.190562957,2.237931663,59.6736616,29.11757528,11.20876312,0.479812187,0.080615008,0.439572805,1,2718206.8903047,1229929.39156508
312,2,323.8962499,20,0.249087687,0.075663593,0.059058099,0.069131326,0.098801355,3.02439776,2.461053939,3.503721957,3.611319422,3.690169854,2.258189171,2.259273658,24.69293166,41.19655788,34.11051047,0.530341952,0.103083293,0.366574755,1,2752611.86666159,1211843.77305315
314,2,227.1303169,13,0.17359797799999999,0.074352657,0.07788643,0.064691625,0.079379493,2.69153863,1.907113467,2.261605951,4.095516751,3.91058018,1.762891994,2.199309091,24.18076496,11.49792511,64.32130993,0.628324205,0.038342461,0.333333333,1,2745329.42943773,1210228.23411737
315,2,454.5486393,14,0.18906786,0.102110456,0.065329417,0.082496654,0.158505296,3.377459361,3.201225933,3.217835306,4.098347547,3.541546473,2.246871935,2.262196528,59.79335721,24.27902377,15.92761902,0.446184753,0.101169712,0.452645535,1,2747830.82243718,1215051.60787862
316,2,270.7476719,18,0.266420321,0.076766087,0.078446032,0.046480714,0.096319114,2.81843495,2.03684952,2.979991508,4.224620809,3.835394203,1.923477979,2.025836157,15.69135946,21.27404368,63.03459686,0.593186786,0.029229943,0.377583271,1,2745622.39800059,1210095.14288002
318,2,158.0782907,16,0.268177,0.068934924,0.091375716,0.053776085,0.061652971,3.466526898,3.531492505,3.095082965,3.240363517,3.108964962,3.566176444,2.612850887,23.21223691,70.69048338,6.097279703,0.311670482,0.193786044,0.494543474,1,2723742.1208193,1222190.68557411
319,2,542.8860895,28,0.293839984,0.080716578,0.078131591,0.070900398,0.089727257,3.42207377,2.890264529,3.284769719,3.070341499,3.840183359,2.727526472,2.635783314,43.95148827,50.48153891,5.566972827,0.430069873,0.229535763,0.340394364,1,2714332.87146996,1230772.64535471
320,2,151.7257556,17,0.356956702,0.104180874,0.138436692,0.113238194,0.053509257,3.128078581,3.459888237,3.442981939,3.636837493,3.009313626,3.413885594,2.667282273,46.20440068,49.05079128,4.744808035,0.298653429,0.252322119,0.449024452,1,2716769.00535759,1232327.4707773
321,2,121.3727367,27.5,0.424289527,0.105882473,0.126728024,0.11605471,0.069537279,3.462748531,3.450716158,3.302264381,3.220223165,3.296332396,3.383450714,2.981817228,48.20055345,50.73216144,1.067285111,0.222084144,0.320726493,0.457189364,1,2717031.36584683,1232295.75475848
323,2,294.5913867,24,0.232578412,0.077837725,0.090711091,0.085130659,0.057671424,3.393295064,3.016243374,3.352480714,2.581413859,3.806907403,3.471472591,3.013700486,25.69823965,74.11036307,0.191397282,0.329466198,0.301483516,0.369050286,1,2674701.17942796,1283402.83274062
325,2,335.587473,34,0.289400932,0.097041693,0.099050239,0.109664519,0.082724534,3.419005426,2.685678265,3.455784373,2.610628596,3.764255691,2.910173912,2.72433326,20.18071451,72.21688894,7.602396549,0.373679329,0.239028983,0.387291688,1,2674811.02034986,1284029.02215773
328,2,185.4414106,12,0.195841522,0.063397448,0.066064608,0.079157877,0.044969859,3.138790465,3.679969506,3.218662089,3.098892972,3.741663383,3.472788544,3.035780264,17.69336376,82.30663624,0,0.329430941,0.350094792,0.320474268,1,2634085.70309929,1250226.81807821
